"year","age","qx","lx","dx","Lx","Tx","ex","sex"
1980,47,"0.00353",93063,"329","92,898","3,211,143","34.51","M"
1980,48,"0.00367",92734,"340","92,564","3,118,244","33.63","M"
1980,49,"0.00378",92394,"350","92,219","3,025,680","32.75","M"
1980,50,"0.00391",92044,"360","91,864","2,933,461","31.87","M"
1980,51,"0.00409",91684,"375","91,497","2,841,597","30.99","M"
1980,52,"0.00432",91310,"394","91,113","2,750,100","30.12","M"
1980,53,"0.00461",90916,"419","90,706","2,658,988","29.25","M"
1980,54,"0.00498",90496,"450","90,271","2,568,282","28.38","M"
1980,55,"0.00540",90046,"486","89,803","2,478,011","27.52","M"
1980,56,"0.00587",89559,"525","89,297","2,388,208","26.67","M"
1980,57,"0.00637",89034,"567","88,750","2,298,912","25.82","M"
1980,58,"0.00691",88467,"611","88,161","2,210,161","24.98","M"
1980,59,"0.00749",87856,"658","87,527","2,122,000","24.15","M"
1980,60,"0.00813",87198,"709","86,844","2,034,473","23.33","M"
1980,61,"0.00886",86489,"766","86,106","1,947,630","22.52","M"
1980,62,"0.00971",85723,"832","85,307","1,861,523","21.72","M"
1980,63,"0.01069",84891,"907","84,438","1,776,216","20.92","M"
1980,64,"0.01179",83984,"991","83,489","1,691,779","20.14","M"
1980,65,"0.01303",82993,"1,081","82,453","1,608,290","19.38","M"
1980,66,"0.01435",81912,"1,175","81,324","1,525,838","18.63","M"
1980,67,"0.01572",80737,"1,269","80,102","1,444,513","17.89","M"
1980,68,"0.01712",79468,"1,360","78,787","1,364,411","17.17","M"
1980,69,"0.01858",78107,"1,451","77,382","1,285,624","16.46","M"
1980,70,"0.02023",76656,"1,551","75,881","1,208,242","15.76","M"
1980,71,"0.02207",75105,"1,657","74,277","1,132,361","15.08","M"
1980,72,"0.02392",73448,"1,757","72,569","1,058,085","14.41","M"
1980,73,"0.02578",71691,"1,848","70,767","985,515","13.75","M"
1980,74,"0.02773",69843,"1,937","68,874","914,749","13.10","M"
1980,75,"0.03009",67906,"2,043","66,884","845,874","12.46","M"
1980,76,"0.03286",65862,"2,164","64,780","778,990","11.83","M"
1980,77,"0.03579",63698,"2,280","62,558","714,210","11.21","M"
1980,78,"0.03885",61418,"2,386","60,225","651,652","10.61","M"
1980,79,"0.04222",59032,"2,492","57,786","591,426","10.02","M"
1980,80,"0.04597",56540,"2,599","55,241","533,640","9.44","M"
1980,81,"0.05052",53941,"2,725","52,579","478,399","8.87","M"
1980,82,"0.05639",51216,"2,888","49,772","425,820","8.31","M"
1980,83,"0.06385",48328,"3,086","46,785","376,048","7.78","M"
1980,84,"0.07264",45243,"3,286","43,599","329,263","7.28","M"
1980,85,"0.08233",41956,"3,454","40,229","285,663","6.81","M"
1980,86,"0.09254",38502,"3,563","36,721","245,434","6.37","M"
1980,87,"0.10304",34939,"3,600","33,139","208,714","5.97","M"
1980,88,"0.11377",31339,"3,566","29,557","175,574","5.60","M"
1980,89,"0.12484",27774,"3,467","26,040","146,018","5.26","M"
1980,90,"0.13637",24307,"3,315","22,649","119,978","4.94","M"
1980,91,"0.14853",20992,"3,118","19,433","97,328","4.64","M"
1980,92,"0.16149",17874,"2,886","16,431","77,896","4.36","M"
1980,93,"0.17538",14987,"2,629","13,673","61,465","4.10","M"
1980,94,"0.19034",12359,"2,352","11,183","47,792","3.87","M"
1980,95,"0.20503",10007,"2,052","8,981","36,609","3.66","M"
1980,96,"0.21921",7955,"1,744","7,083","27,628","3.47","M"
1980,97,"0.23259",6211,"1,445","5,489","20,545","3.31","M"
1980,98,"0.24491",4766,"1,167","4,183","15,056","3.16","M"
1980,99,"0.25587",3599,"921","3,139","10,874","3.02","M"
1980,100,"0.26733",2678,"716","2,320","7,735","2.89","M"
1980,101,"0.27931",1962,"548","1,688","5,415","2.76","M"
1980,102,"0.29183",1414,"413","1,208","3,727","2.64","M"
1980,103,"0.30492",1001,"305","849","2,519","2.52","M"
1980,104,"0.31861",696,"222","585","1,670","2.40","M"
1980,105,"0.33291",474,"158","395","1,085","2.29","M"
1980,106,"0.34786",316,"110","261","690","2.18","M"
1980,107,"0.36349",206,"75","169","428","2.07","M"
1980,108,"0.37983",131,"50","106","259","1.97","M"
1980,109,"0.39691",81,"32","65","153","1.88","M"
1980,110,"0.41477",49,"20","39","88","1.78","M"
1980,111,"0.43345",29,"12","23","49","1.69","M"
1980,112,"0.45297",16,"7","13","26","1.61","M"
1980,113,"0.47338",9,"4","7","14","1.52","M"
1980,114,"0.49471",5,"2","4","7","1.44","M"
1980,115,"0.51702",2,"1","2","3","1.36","M"
1980,116,"0.54035",1,"1","1","1","1.29","M"
1980,117,"0.56473",1,"0","0","1","1.22","M"
1980,118,"0.59023",0,"0","0","0","1.15","M"
1980,119,"0.61690",0,"0","0","0","1.08","M"
1980,0,"0.01125",1e+05,"1,125","99,015","8,227,352","82.27","F"
1980,1,"0.00083",98875,"82","98,834","8,128,337","82.21","F"
1980,2,"0.00054",98793,"53","98,767","8,029,503","81.28","F"
1980,3,"0.00035",98740,"34","98,723","7,930,736","80.32","F"
1980,4,"0.00028",98706,"28","98,692","7,832,013","79.35","F"
1980,5,"0.00024",98678,"24","98,667","7,733,321","78.37","F"
1980,6,"0.00021",98655,"21","98,644","7,634,655","77.39","F"
1980,7,"0.00019",98634,"19","98,624","7,536,011","76.40","F"
1980,8,"0.00019",98615,"18","98,606","7,437,386","75.42","F"
1980,9,"0.00017",98596,"17","98,588","7,338,781","74.43","F"
1980,10,"0.00015",98579,"15","98,572","7,240,193","73.45","F"
1980,11,"0.00014",98564,"13","98,558","7,141,621","72.46","F"
1980,12,"0.00016",98551,"16","98,543","7,043,063","71.47","F"
1980,13,"0.00021",98535,"21","98,525","6,944,520","70.48","F"
1980,14,"0.00028",98514,"27","98,501","6,845,996","69.49","F"
1980,15,"0.00036",98487,"36","98,469","6,747,495","68.51","F"
1980,16,"0.00041",98451,"41","98,431","6,649,026","67.54","F"
1980,17,"0.00045",98411,"44","98,389","6,550,595","66.56","F"
1980,18,"0.00044",98367,"44","98,345","6,452,207","65.59","F"
1980,19,"0.00046",98323,"45","98,300","6,353,862","64.62","F"
1980,20,"0.00045",98278,"44","98,256","6,255,562","63.65","F"
1980,21,"0.00045",98234,"45","98,211","6,157,306","62.68","F"
1980,22,"0.00045",98189,"44","98,167","6,059,094","61.71","F"
1980,23,"0.00045",98145,"45","98,123","5,960,927","60.74","F"
1980,24,"0.00046",98100,"45","98,078","5,862,805","59.76","F"
1980,25,"0.00047",98055,"46","98,032","5,764,727","58.79","F"
1980,26,"0.00048",98009,"47","97,986","5,666,695","57.82","F"
1980,27,"0.00050",97962,"49","97,938","5,568,710","56.85","F"
1980,28,"0.00052",97913,"51","97,888","5,470,772","55.87","F"
1980,29,"0.00056",97862,"55","97,835","5,372,885","54.90","F"
1980,30,"0.00060",97808,"58","97,778","5,275,050","53.93","F"
1980,31,"0.00064",97749,"62","97,718","5,177,271","52.96","F"
1980,32,"0.00069",97687,"68","97,653","5,079,553","52.00","F"
1980,33,"0.00076",97619,"74","97,582","4,981,900","51.03","F"
1980,34,"0.00083",97545,"81","97,505","4,884,318","50.07","F"
1980,35,"0.00091",97464,"89","97,419","4,786,813","49.11","F"
1980,36,"0.00100",97375,"97","97,326","4,689,394","48.16","F"
1980,37,"0.00108",97278,"105","97,225","4,592,067","47.21","F"
1980,38,"0.00117",97172,"114","97,115","4,494,842","46.26","F"
1980,39,"0.00126",97059,"122","96,997","4,397,727","45.31","F"
1980,40,"0.00136",96936,"131","96,871","4,300,729","44.37","F"
1980,41,"0.00146",96805,"141","96,734","4,203,859","43.43","F"
1980,42,"0.00155",96664,"149","96,589","4,107,124","42.49","F"
1980,43,"0.00163",96515,"157","96,436","4,010,535","41.55","F"
1980,44,"0.00170",96358,"164","96,276","3,914,099","40.62","F"
1980,45,"0.00178",96194,"171","96,108","3,817,823","39.69","F"
1980,46,"0.00188",96023,"181","95,932","3,721,715","38.76","F"
1980,47,"0.00199",95842,"190","95,747","3,625,782","37.83","F"
1980,48,"0.00210",95652,"201","95,551","3,530,036","36.91","F"
1980,49,"0.00223",95451,"213","95,344","3,434,485","35.98","F"
1980,50,"0.00237",95238,"226","95,125","3,339,140","35.06","F"
1980,51,"0.00255",95012,"242","94,891","3,244,015","34.14","F"
1980,52,"0.00276",94770,"261","94,639","3,149,124","33.23","F"
1980,53,"0.00301",94509,"284","94,367","3,054,485","32.32","F"
1980,54,"0.00330",94225,"311","94,070","2,960,118","31.42","F"
1980,55,"0.00363",93914,"341","93,744","2,866,048","30.52","F"
1980,56,"0.00400",93573,"374","93,386","2,772,305","29.63","F"
1980,57,"0.00439",93199,"409","92,995","2,678,918","28.74","F"
1980,58,"0.00479",92791,"445","92,568","2,585,923","27.87","F"
1980,59,"0.00523",92346,"483","92,104","2,493,355","27.00","F"
1980,60,"0.00571",91863,"525","91,600","2,401,251","26.14","F"
1980,61,"0.00625",91338,"571","91,053","2,309,650","25.29","F"
1980,62,"0.00687",90767,"623","90,456","2,218,597","24.44","F"
1980,63,"0.00757",90144,"682","89,803","2,128,142","23.61","F"
1980,64,"0.00836",89462,"748","89,088","2,038,339","22.78","F"
1980,65,"0.00925",88714,"820","88,303","1,949,251","21.97","F"
1980,66,"0.01019",87893,"896","87,446","1,860,948","21.17","F"
1980,67,"0.01117",86998,"972","86,512","1,773,502","20.39","F"
1980,68,"0.01216",86026,"1,046","85,503","1,686,990","19.61","F"
1980,69,"0.01320",84980,"1,122","84,419","1,601,487","18.85","F"
1980,70,"0.01437",83859,"1,205","83,256","1,517,067","18.09","F"
1980,71,"0.01568",82653,"1,296","82,006","1,433,811","17.35","F"
1980,72,"0.01702",81358,"1,385","80,665","1,351,806","16.62","F"
1980,73,"0.01838",79973,"1,470","79,238","1,271,140","15.89","F"
1980,74,"0.01983",78503,"1,557","77,725","1,191,902","15.18","F"
1980,75,"0.02161",76947,"1,662","76,115","1,114,177","14.48","F"
1980,76,"0.02368",75284,"1,782","74,393","1,038,062","13.79","F"
1980,77,"0.02580",73502,"1,896","72,554","963,669","13.11","F"
1980,78,"0.02791",71606,"1,999","70,606","891,115","12.44","F"
1980,79,"0.03021",69607,"2,103","68,555","820,509","11.79","F"
1980,80,"0.03286",67504,"2,218","66,395","751,953","11.14","F"
1980,81,"0.03618",65286,"2,362","64,105","685,558","10.50","F"
1980,82,"0.04047",62924,"2,547","61,650","621,454","9.88","F"
1980,83,"0.04593",60377,"2,773","58,991","559,803","9.27","F"
1980,84,"0.05245",57604,"3,021","56,093","500,813","8.69","F"
1980,85,"0.05979",54583,"3,263","52,951","444,719","8.15","F"
1980,86,"0.06774",51319,"3,476","49,581","391,768","7.63","F"
1980,87,"0.07619",47843,"3,645","46,021","342,187","7.15","F"
1980,88,"0.08511",44198,"3,762","42,317","296,166","6.70","F"
1980,89,"0.09457",40437,"3,824","38,524","253,849","6.28","F"
1980,90,"0.10468",36612,"3,833","34,696","215,325","5.88","F"
1980,91,"0.11555",32780,"3,788","30,886","180,629","5.51","F"
1980,92,"0.12730",28992,"3,691","27,147","149,743","5.16","F"
1980,93,"0.14003",25301,"3,543","23,530","122,596","4.85","F"
1980,94,"0.15382",21758,"3,347","20,085","99,066","4.55","F"
1980,95,"0.16763",18411,"3,086","16,868","78,982","4.29","F"
1980,96,"0.18121",15325,"2,777","13,937","62,113","4.05","F"
1980,97,"0.19430",12548,"2,438","11,329","48,177","3.84","F"
1980,98,"0.20662",10110,"2,089","9,066","36,848","3.64","F"
1980,99,"0.21791",8021,"1,748","7,147","27,782","3.46","F"
1980,100,"0.22982",6273,"1,442","5,552","20,635","3.29","F"
1980,101,"0.24237",4832,"1,171","4,246","15,083","3.12","F"
1980,102,"0.25563",3660,"936","3,193","10,837","2.96","F"
1980,103,"0.26962",2725,"735","2,357","7,644","2.81","F"
1980,104,"0.28437",1990,"566","1,707","5,287","2.66","F"
1980,105,"0.29994",1424,"427","1,211","3,580","2.51","F"
1980,106,"0.31637",997,"315","839","2,369","2.38","F"
1980,107,"0.33370",682,"227","568","1,530","2.24","F"
1980,108,"0.35200",454,"160","374","962","2.12","F"
1980,109,"0.37131",294,"109","240","588","2.00","F"
1980,110,"0.39168",185,"72","149","348","1.88","F"
1980,111,"0.41319",113,"47","89","199","1.77","F"
1980,112,"0.43587",66,"29","52","110","1.66","F"
1980,113,"0.45982",37,"17","29","58","1.56","F"
1980,114,"0.48508",20,"10","15","29","1.46","F"
1980,115,"0.51176",10,"5","8","14","1.37","F"
1980,116,"0.53990",5,"3","4","7","1.29","F"
1980,117,"0.56473",2,"1","2","3","1.22","F"
1980,118,"0.59023",1,"1","1","1","1.15","F"
1980,119,"0.61690",0,"0","0","0","1.08","F"
1990,0,"0.01028",1e+05,"1,028","99,108","7,890,323","78.90","M"
1990,1,"0.00075",98972,"75","98,934","7,791,215","78.72","M"
1990,2,"0.00049",98897,"49","98,873","7,692,281","77.78","M"
1990,3,"0.00039",98848,"38","98,829","7,593,408","76.82","M"
1990,4,"0.00031",98810,"30","98,795","7,494,579","75.85","M"
1990,5,"0.00026",98780,"25","98,767","7,395,784","74.87","M"
1990,6,"0.00024",98755,"23","98,743","7,297,016","73.89","M"
1990,7,"0.00020",98731,"20","98,721","7,198,273","72.91","M"
1990,8,"0.00018",98711,"18","98,702","7,099,552","71.92","M"
1990,9,"0.00015",98693,"15","98,686","7,000,849","70.94","M"
1990,10,"0.00013",98679,"12","98,673","6,902,163","69.95","M"
1990,11,"0.00012",98666,"12","98,661","6,803,491","68.95","M"
1990,12,"0.00018",98655,"17","98,646","6,704,830","67.96","M"
1990,13,"0.00028",98637,"28","98,623","6,606,184","66.97","M"
1990,14,"0.00043",98609,"43","98,588","6,507,561","65.99","M"
1990,15,"0.00059",98567,"58","98,538","6,408,973","65.02","M"
1990,16,"0.00074",98509,"73","98,472","6,310,435","64.06","M"
1990,17,"0.00087",98436,"86","98,393","6,211,962","63.11","M"
1990,18,"0.00097",98351,"95","98,303","6,113,569","62.16","M"
1990,19,"0.00105",98255,"103","98,203","6,015,266","61.22","M"
1990,20,"0.00113",98152,"111","98,096","5,917,062","60.28","M"
1990,21,"0.00120",98041,"118","97,982","5,818,966","59.35","M"
1990,22,"0.00123",97923,"121","97,863","5,720,984","58.42","M"
1990,23,"0.00121",97802,"118","97,743","5,623,121","57.49","M"
1990,24,"0.00115",97684,"113","97,627","5,525,378","56.56","M"
1990,25,"0.00108",97571,"106","97,518","5,427,751","55.63","M"
1990,26,"0.00102",97465,"100","97,415","5,330,233","54.69","M"
1990,27,"0.00099",97366,"96","97,317","5,232,817","53.74","M"
1990,28,"0.00099",97269,"96","97,221","5,135,500","52.80","M"
1990,29,"0.00102",97173,"99","97,124","5,038,279","51.85","M"
1990,30,"0.00105",97074,"102","97,023","4,941,155","50.90","M"
1990,31,"0.00109",96972,"106","96,919","4,844,132","49.95","M"
1990,32,"0.00115",96866,"111","96,810","4,747,213","49.01","M"
1990,33,"0.00122",96755,"118","96,696","4,650,403","48.06","M"
1990,34,"0.00131",96637,"126","96,574","4,553,708","47.12","M"
1990,35,"0.00140",96511,"135","96,443","4,457,134","46.18","M"
1990,36,"0.00151",96375,"145","96,303","4,360,691","45.25","M"
1990,37,"0.00162",96230,"156","96,152","4,264,389","44.31","M"
1990,38,"0.00175",96074,"168","95,990","4,168,237","43.39","M"
1990,39,"0.00189",95905,"181","95,815","4,072,247","42.46","M"
1990,40,"0.00204",95724,"195","95,626","3,976,432","41.54","M"
1990,41,"0.00219",95529,"209","95,424","3,880,806","40.62","M"
1990,42,"0.00234",95320,"223","95,208","3,785,381","39.71","M"
1990,43,"0.00251",95096,"238","94,977","3,690,173","38.80","M"
1990,44,"0.00267",94858,"254","94,731","3,595,196","37.90","M"
1990,45,"0.00286",94605,"270","94,469","3,500,465","37.00","M"
1990,46,"0.00305",94334,"288","94,190","3,405,995","36.11","M"
1990,47,"0.00321",94047,"302","93,896","3,311,805","35.21","M"
1990,48,"0.00333",93745,"313","93,588","3,217,910","34.33","M"
1990,49,"0.00344",93432,"322","93,271","3,124,321","33.44","M"
1990,50,"0.00356",93110,"332","92,945","3,031,050","32.55","M"
1990,51,"0.00373",92779,"346","92,606","2,938,106","31.67","M"
1990,52,"0.00394",92433,"364","92,251","2,845,500","30.78","M"
1990,53,"0.00422",92069,"388","91,875","2,753,249","29.90","M"
1990,54,"0.00455",91681,"417","91,472","2,661,374","29.03","M"
1990,55,"0.00494",91264,"451","91,038","2,569,901","28.16","M"
1990,56,"0.00538",90812,"489","90,568","2,478,863","27.30","M"
1990,57,"0.00585",90324,"528","90,060","2,388,295","26.44","M"
1990,58,"0.00634",89796,"569","89,511","2,298,236","25.59","M"
1990,59,"0.00687",89227,"613","88,920","2,208,724","24.75","M"
1990,60,"0.00746",88614,"661","88,283","2,119,804","23.92","M"
1990,61,"0.00813",87953,"715","87,595","2,031,521","23.10","M"
1990,62,"0.00893",87237,"779","86,848","1,943,926","22.28","M"
1990,63,"0.00986",86459,"852","86,033","1,857,078","21.48","M"
1990,64,"0.01092",85606,"934","85,139","1,771,046","20.69","M"
1990,65,"0.01209",84672,"1,024","84,160","1,685,906","19.91","M"
1990,66,"0.01335",83648,"1,117","83,090","1,601,746","19.15","M"
1990,67,"0.01465",82531,"1,209","81,927","1,518,657","18.40","M"
1990,68,"0.01597",81322,"1,298","80,673","1,436,730","17.67","M"
1990,69,"0.01733",80024,"1,387","79,331","1,356,057","16.95","M"
1990,70,"0.01888",78637,"1,485","77,895","1,276,726","16.24","M"
1990,71,"0.02060",77152,"1,589","76,358","1,198,832","15.54","M"
1990,72,"0.02233",75563,"1,688","74,720","1,122,474","14.85","M"
1990,73,"0.02407",73876,"1,778","72,987","1,047,754","14.18","M"
1990,74,"0.02590",72098,"1,867","71,164","974,767","13.52","M"
1990,75,"0.02812",70231,"1,975","69,243","903,603","12.87","M"
1990,76,"0.03073",68256,"2,097","67,207","834,359","12.22","M"
1990,77,"0.03347",66159,"2,214","65,052","767,152","11.60","M"
1990,78,"0.03629",63945,"2,320","62,784","702,101","10.98","M"
1990,79,"0.03940",61624,"2,428","60,410","639,316","10.37","M"
1990,80,"0.04286",59196,"2,537","57,928","578,906","9.78","M"
1990,81,"0.04711",56659,"2,669","55,325","520,979","9.19","M"
1990,82,"0.05267",53990,"2,844","52,568","465,654","8.62","M"
1990,83,"0.05985",51146,"3,061","49,616","413,085","8.08","M"
1990,84,"0.06835",48085,"3,287","46,442","363,469","7.56","M"
1990,85,"0.07772",44799,"3,482","43,058","317,027","7.08","M"
1990,86,"0.08756",41317,"3,618","39,508","273,970","6.63","M"
1990,87,"0.09764",37699,"3,681","35,859","234,462","6.22","M"
1990,88,"0.10790",34018,"3,670","32,183","198,603","5.84","M"
1990,89,"0.11844",30348,"3,594","28,550","166,420","5.48","M"
1990,90,"0.12940",26753,"3,462","25,022","137,870","5.15","M"
1990,91,"0.14098",23291,"3,284","21,650","112,848","4.85","M"
1990,92,"0.15332",20008,"3,068","18,474","91,198","4.56","M"
1990,93,"0.16659",16940,"2,822","15,529","72,724","4.29","M"
1990,94,"0.18091",14118,"2,554","12,841","57,195","4.05","M"
1990,95,"0.19499",11564,"2,255","10,437","44,353","3.84","M"
1990,96,"0.20858",9309,"1,942","8,338","33,917","3.64","M"
1990,97,"0.22140",7368,"1,631","6,552","25,578","3.47","M"
1990,98,"0.23318",5736,"1,338","5,068","19,027","3.32","M"
1990,99,"0.24367",4399,"1,072","3,863","13,959","3.17","M"
1990,100,"0.25463",3327,"847","2,903","10,096","3.03","M"
1990,101,"0.26610",2480,"660","2,150","7,193","2.90","M"
1990,102,"0.27808",1820,"506","1,567","5,043","2.77","M"
1990,103,"0.29061",1314,"382","1,123","3,476","2.65","M"
1990,104,"0.30371",932,"283","790","2,353","2.52","M"
1990,105,"0.31740",649,"206","546","1,563","2.41","M"
1990,106,"0.33173",443,"147","369","1,017","2.30","M"
1990,107,"0.34670",296,"103","245","647","2.19","M"
1990,108,"0.36235",193,"70","158","403","2.08","M"
1990,109,"0.37872",123,"47","100","244","1.98","M"
1990,110,"0.39583",77,"30","61","144","1.88","M"
1990,111,"0.41373",46,"19","37","83","1.79","M"
1990,112,"0.43244",27,"12","21","46","1.70","M"
1990,113,"0.45201",15,"7","12","25","1.61","M"
1990,114,"0.47247",8,"4","6","13","1.53","M"
1990,115,"0.49386",4,"2","3","6","1.44","M"
1990,116,"0.51625",2,"1","2","3","1.37","M"
1990,117,"0.53965",1,"1","1","1","1.29","M"
1990,118,"0.56411",1,"0","0","1","1.22","M"
1990,119,"0.58969",0,"0","0","0","1.15","M"
1990,0,"0.00815",1e+05,"815","99,298","8,330,278","83.30","F"
1990,1,"0.00067",99185,"66","99,152","8,230,980","82.99","F"
1990,2,"0.00040",99119,"39","99,099","8,131,828","82.04","F"
1990,3,"0.00027",99079,"27","99,066","8,032,729","81.07","F"
1990,4,"0.00025",99053,"25","99,040","7,933,663","80.10","F"
1990,5,"0.00020",99028,"19","99,018","7,834,622","79.12","F"
1990,6,"0.00017",99008,"17","99,000","7,735,604","78.13","F"
1990,7,"0.00016",98991,"16","98,983","7,636,604","77.14","F"
1990,8,"0.00014",98975,"14","98,968","7,537,621","76.16","F"
1990,9,"0.00013",98961,"13","98,955","7,438,652","75.17","F"
1990,10,"0.00012",98949,"11","98,943","7,339,697","74.18","F"
1990,11,"0.00011",98937,"11","98,932","7,240,754","73.19","F"
1990,12,"0.00014",98926,"13","98,919","7,141,823","72.19","F"
1990,13,"0.00017",98913,"17","98,904","7,042,903","71.20","F"
